customer_id,gender,age,country,signup_date,last_purchase_date,recency_days,frequency,monetary_value,preferred_category,acquisition_channel,email_open_rate,churn_risk_score
CUST_10936,Female,34.0,Kenya,2023-08-18,2025-03-29,33,4.0,260.9,Bodycare,Email,0.53,0.4
CUST_10937,,25.0,Canada,2023-08-27,2024-04-11,385,6.0,162.85,Skincare,Referral,0.34,1.0
CUST_10938,Male,43.0,USA,2024-08-09,2025-02-13,77,1.0,158.95,Wellness,Organic Search,0.3,0.5
CUST_10939,F,56.0,Nigeria,2023-07-14,2024-08-14,260,3.0,47.33,Bodycare,Paid Ads,0.43,1.0
CUST_10940,,24.0,Nigeria,2023-08-16,2023-12-03,515,7.0,237.15,Wellness,Social Media,0.58,1.0
CUST_10941,Male,24.0,Canada,2023-05-31,2025-02-04,86,3.0,214.36,Skincare,Social Media,0.39,0.69
CUST_10942,,40.0,USA,2023-10-08,2025-02-08,82,2.0,377.85,Bodycare,Email,0.21,0.53
CUST_10943,Female,33.0,Kenya,2023-06-06,2024-01-07,480,3.0,173.44,Haircare,Organic Search,0.6,1.0
CUST_10944,Male,36.0,Canada,2023-11-03,2024-04-14,382,3.0,275.75,Bodycare,Email,0.5,1.0
CUST_10945,F,16.0,Canada,2023-03-15,2024-09-05,238,4.0,156.65,Haircare,Referral,0.2,0.68
CUST_10946,M,17.0,Kenya,2024-08-17,2024-09-13,230,4.0,25.52,Wellness,Referral,0.21,0.81
CUST_10947,Male,16.0,Canada,2023-10-26,2024-03-22,405,3.0,316.22,Haircare,Organic Search,0.19,1.0
CUST_10948,F,30.0,Nigeria,2023-04-15,2025-03-09,53,3.0,406.48,Wellness,Email,0.23,0.5
CUST_10949,Male,21.0,USA,2023-12-31,2024-08-29,245,4.0,194.99,Makeup,Referral,0.13,0.87
CUST_10950,M,16.0,Canada,2023-09-08,2023-10-12,567,5.0,176.22,Bodycare,Paid Ads,0.33,1.0
CUST_10951,M,22.0,USA,2024-04-19,2025-03-17,45,7.0,251.15,Wellness,Organic Search,0.44,0.2
CUST_10952,Female,27.0,Canada,2024-10-18,2025-04-07,24,2.0,558.31,Makeup,Referral,0.63,0.22
CUST_10953,M,30.0,USA,2024-08-30,2024-10-15,198,1.0,226.98,Wellness,Paid Ads,0.23,0.55
CUST_10954,Female,27.0,Nigeria,2023-07-09,2024-08-27,247,8.0,964.0,Makeup,Referral,0.43,0.77
CUST_10955,M,30.0,Nigeria,2024-07-05,2024-09-06,237,4.0,235.18,Skincare,Referral,0.13,0.74
CUST_10956,Male,,Canada,2023-11-18,2024-03-22,405,2.0,246.94,Haircare,Social Media,0.08,1.0
CUST_10957,Female,25.0,USA,2024-06-02,2024-11-01,181,6.0,111.54,Wellness,Organic Search,0.12,0.66
CUST_10958,Male,29.0,Nigeria,2023-10-28,2025-04-26,5,3.0,93.75,Bodycare,Social Media,0.47,0.14
CUST_10959,,16.0,UK,2024-12-05,2024-12-30,122,3.0,349.06,Skincare,Social Media,0.16,0.46
CUST_10960,Male,37.0,Nigeria,2024-07-19,2024-11-06,176,11.0,56.03,Makeup,Referral,0.17,0.71
CUST_10961,F,21.0,UK,2024-02-14,2024-10-04,209,10.0,358.63,Wellness,Paid Ads,0.49,0.68
CUST_10962,,21.0,Kenya,2024-10-10,2025-04-06,25,2.0,88.06,Makeup,Referral,0.19,0.1
CUST_10963,,31.0,UK,2023-11-20,2025-02-06,84,4.0,188.24,Haircare,Organic Search,0.03,0.47
CUST_10964,,33.0,Nigeria,2024-02-21,2024-03-25,402,5.0,162.74,Bodycare,Paid Ads,0.06,1.0
CUST_10965,Male,34.0,USA,2024-01-22,2024-05-14,352,4.0,75.79,Skincare,Social Media,0.01,1.0
CUST_10966,,28.0,Canada,2023-04-08,2024-09-30,213,7.0,361.27,Bodycare,Referral,0.6,0.81
CUST_10967,Female,31.0,UK,2023-11-22,2024-12-24,128,3.0,316.47,Makeup,Email,0.49,0.59
CUST_10968,M,30.0,Kenya,2023-01-10,2024-12-13,139,5.0,340.69,Haircare,Referral,0.16,0.54
CUST_10969,F,37.0,Kenya,2024-12-25,2025-02-26,64,6.0,247.92,Wellness,Social Media,0.27,0.26
CUST_10970,M,35.0,Kenya,2024-03-14,2024-12-05,147,4.0,443.96,Haircare,Organic Search,0.35,0.56
CUST_10971,F,24.0,Kenya,2023-04-03,2025-01-11,110,2.0,424.8,Skincare,Organic Search,0.18,0.37
CUST_10972,Female,23.0,Nigeria,2024-05-19,2024-05-24,342,3.0,49.42,Makeup,Paid Ads,0.26,1.0
CUST_10973,M,16.0,Nigeria,2024-12-15,2025-01-15,106,0.0,396.05,Skincare,Referral,0.21,0.51
CUST_10974,F,24.0,Nigeria,2024-12-01,2024-12-11,141,5.0,520.81,Makeup,Paid Ads,0.19,0.8
CUST_10975,Female,30.0,UK,2024-06-10,2024-12-07,145,7.0,338.94,Wellness,Organic Search,0.13,0.42
CUST_10976,F,42.0,UK,2024-07-06,2024-09-04,239,1.0,468.6,Bodycare,Referral,0.13,0.9
CUST_10977,M,38.0,Kenya,2024-10-20,2025-02-28,62,1.0,8.92,Wellness,Email,0.16,0.25
CUST_10978,Female,47.0,Nigeria,2024-04-16,2024-10-01,212,6.0,202.53,Bodycare,Paid Ads,0.25,0.72
CUST_10979,M,18.0,USA,2024-03-17,2024-11-23,159,4.0,230.23,Haircare,Email,0.62,0.62
CUST_10980,Female,18.0,Kenya,2023-08-20,2024-12-13,139,2.0,305.34,Wellness,Referral,0.23,0.75
CUST_10981,F,38.0,Canada,2024-11-03,2025-02-23,67,5.0,252.74,wellness,Paid Ads,0.44,0.26
CUST_10982,Female,36.0,USA,2023-05-17,2024-06-24,311,3.0,209.42,Skincare,Paid Ads,0.15,0.94
CUST_10983,M,25.0,Kenya,2023-05-02,2024-07-06,299,2.0,257.88,Haircare,Email,0.33,0.98
CUST_10984,,30.0,Canada,2023-05-15,2023-09-04,605,6.0,509.62,Haircare,Referral,0.4,1.0
CUST_10985,Female,20.0,UK,2023-02-23,2025-01-17,104,5.0,153.79,Makeup,Email,0.36,0.29
CUST_10986,M,29.0,Canada,2023-03-26,2024-06-07,328,4.0,399.19,Makeup,Social Media,0.27,0.93
CUST_10987,Female,27.0,UK,2024-11-13,2025-03-02,60,5.0,164.58,Skincare,Referral,0.59,0.5
CUST_10988,,31.0,Nigeria,2024-10-06,2025-03-17,45,1.0,278.14,wellness,Paid Ads,0.12,0.32
CUST_10989,Male,36.0,Nigeria,2023-07-24,2023-10-25,554,4.0,286.93,Makeup,Paid Ads,0.16,1.0
CUST_10990,Male,25.0,Canada,2023-03-04,2024-08-07,267,7.0,86.45,Skincare,Social Media,0.36,0.75
CUST_10991,F,33.0,UK,2023-11-24,2024-01-11,476,4.0,1103.15,Bodycare,Email,0.47,1.0
CUST_10992,F,31.0,USA,2024-03-17,2024-06-19,316,1.0,459.46,Bodycare,Organic Search,0.31,1.0
CUST_10993,Female,32.0,UK,2023-12-06,2024-12-09,143,3.0,24.95,Makeup,Social Media,0.41,0.62
CUST_10994,Male,40.0,UK,2024-08-21,2024-11-27,155,4.0,264.28,Makeup,Referral,0.27,0.68
CUST_10995,Male,50.0,Canada,2023-04-12,2023-06-27,674,2.0,201.77,Bodycare,Paid Ads,0.61,1.0
CUST_10996,,24.0,USA,2023-05-11,2023-11-23,525,5.0,443.42,Makeup,Social Media,0.75,1.0
CUST_10997,M,24.0,USA,2024-03-22,2024-04-25,371,6.0,76.8,Makeup,Paid Ads,0.11,1.0
CUST_10998,,28.0,UK,2023-10-24,2023-12-09,509,2.0,375.94,Haircare,Email,0.29,1.0
CUST_10999,M,40.0,Nigeria,2023-03-18,2023-09-03,606,4.0,206.9,Makeup,Email,0.05,1.0
CUST_10521,M,26.0,Canada,2024-07-18,2024-10-04,209,2.0,120.72,Bodycare,Referral,0.2,0.81
CUST_10737,Female,39.0,Nigeria,2024-06-21,2024-10-27,186,1.0,405.03,Makeup,Social Media,0.09,0.72
CUST_10740,M,33.0,Kenya,2023-05-29,2024-06-03,332,4.0,94.5,bodycare,Referral,0.36,1.0
CUST_10660,Male,31.0,Nigeria,2023-08-16,2025-04-12,19,2.0,82.6,Skincare,Organic Search,0.38,0.31
CUST_10411,Female,51.0,USA,2024-07-20,2025-02-26,64,5.0,121.43,Makeup,Paid Ads,0.57,0.36
CUST_10678,F,43.0,Canada,2023-09-24,2024-10-06,207,3.0,286.31,Skincare,Social Media,0.49,0.68
CUST_10626,Female,26.0,USA,2024-02-26,2024-04-16,380,4.0,164.66,Bodycare,Social Media,0.3,1.0
CUST_10513,M,33.0,UK,2024-01-05,2025-04-03,28,6.0,154.56,Skincare,Email,0.47,0.32
CUST_10859,Male,20.0,UK,2023-08-13,2024-05-07,359,2.0,279.04,Makeup,Paid Ads,0.21,1.0
CUST_10136,Male,37.0,Kenya,2023-03-15,2024-04-24,372,4.0,147.7,Skincare,Organic Search,0.49,1.0
